! Species         Shape    LJ-depth  LJ-diam   DiplMom   Polzblty  RotRelaxNum Data     
! Name            Index    epsilon/k_B sigma     mu        alpha     Zrot      Source   
S(1212)             2     504.168     6.884     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=654.76 K, Pc=29.16 bar (from Joback method)
S(1345)             2     589.706     7.794     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=765.85 K, Pc=23.5 bar (from Joback method)
S(1550)             2     612.018     8.084     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=794.83 K, Pc=21.86 bar (from Joback method)
S(1710)             2     580.633     7.484     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=754.07 K, Pc=26.14 bar (from Joback method)
S(1979)             2     584.458     7.698     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=759.04 K, Pc=24.17 bar (from Joback method)
S(2255)             2     568.154     7.508     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=737.86 K, Pc=25.33 bar (from Joback method)
S(2471)             2     508.257     6.753     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=660.07 K, Pc=31.14 bar (from Joback method)
S(2716)             2     523.690     6.608     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=680.12 K, Pc=34.24 bar (from Joback method)
S(3071)             2     443.456     6.151     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=575.92 K, Pc=35.94 bar (from Joback method)
S(3077)             2     496.138     6.271     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=644.34 K, Pc=37.96 bar (from Joback method)
S(3078)             2     523.690     6.608     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=680.12 K, Pc=34.24 bar (from Joback method)
S(3081)             2     474.316     5.801     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=615.99 K, Pc=45.84 bar (from Joback method)
S(3090)             2     575.381     7.204     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=747.25 K, Pc=29.03 bar (from Joback method)
S(3680)             2     389.969     5.622     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=506.45 K, Pc=41.41 bar (from Joback method)
S(7056)             2     597.973     7.308     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=776.59 K, Pc=28.91 bar (from Joback method)
